PlayerName,CourseName,LayoutName,Date,Total,+/-,Hole1,Hole2,Hole3,Hole4,Hole5,Hole6,Hole7,Hole8,Hole9,Hole10,Hole11,Hole12,Hole13,Hole14,Hole15,Hole16,Hole17,Hole18,Hole19,Hole20,Hole21,Hole22,Hole23,Hole24,Hole25,Hole26,Hole27,Hole28,Hole29
Par,Wolf Hill,Normal Course,2023-05-08 11:45,55,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,,,,,,,,,,,
Patchwah,Wolf Hill,Normal Course,2023-05-08 11:45,52,-3,3,3,3,3,4,3,3,3,2,3,3,3,2,2,3,4,2,3,,,,,,,,,,,
Cjtheguardian,Wolf Hill,Normal Course,2023-05-08 11:45,55,0,2,2,2,3,4,3,4,3,3,3,4,3,3,3,3,4,2,4,,,,,,,,,,,
Par,Wolf Hill,Normal Course,2023-05-08 10:40,55,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,,,,,,,,,,,
Patchwah,Wolf Hill,Normal Course,2023-05-08 10:40,53,-2,3,3,2,3,4,2,3,3,3,3,3,3,3,2,3,4,3,3,,,,,,,,,,,
Cjtheguardian,Wolf Hill,Normal Course,2023-05-08 10:40,50,-5,2,3,3,2,3,3,4,3,3,2,4,3,3,2,2,3,2,3,,,,,,,,,,,
Par,Sedgley Woods,19-27 Blue Outback Nine,2023-05-07 17:43,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,
Patchwah,Sedgley Woods,19-27 Blue Outback Nine,2023-05-07 17:43,28,1,2,3,3,3,3,4,4,2,4,,,,,,,,,,,,,,,,,,,,
Cjtheguardian,Sedgley Woods,19-27 Blue Outback Nine,2023-05-07 17:43,26,-1,3,2,3,3,2,3,3,3,4,,,,,,,,,,,,,,,,,,,,
Alex,Sedgley Woods,19-27 Blue Outback Nine,2023-05-07 17:43,32,5,4,3,4,3,3,3,3,4,5,,,,,,,,,,,,,,,,,,,,
Par,Sedgley Woods,10-18 Blue Back Nine,2023-05-07 17:10,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,
Patchwah,Sedgley Woods,10-18 Blue Back Nine,2023-05-07 17:10,28,1,3,3,4,4,3,4,2,2,3,,,,,,,,,,,,,,,,,,,,
Cjtheguardian,Sedgley Woods,10-18 Blue Back Nine,2023-05-07 17:10,28,1,3,3,4,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,
Alex,Sedgley Woods,10-18 Blue Back Nine,2023-05-07 17:10,29,2,2,3,6,4,2,4,2,3,3,,,,,,,,,,,,,,,,,,,,
Par,Sedgley Woods,1-9 Blue Front Nine,2023-05-07 16:38,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,
Patchwah,Sedgley Woods,1-9 Blue Front Nine,2023-05-07 16:38,27,0,3,3,3,4,3,2,2,4,3,,,,,,,,,,,,,,,,,,,,
Cjtheguardian,Sedgley Woods,1-9 Blue Front Nine,2023-05-07 16:38,29,2,2,4,2,4,5,3,3,3,3,,,,,,,,,,,,,,,,,,,,
Alex,Sedgley Woods,1-9 Blue Front Nine,2023-05-07 16:38,31,4,6,4,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,
Par,Brandywine Creek State Park,Main,2023-05-07 12:41,55,,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Patchwah,Brandywine Creek State Park,Main,2023-05-07 12:41,57,2,4,3,3,4,5,3,2,3,3,4,3,3,4,3,2,3,2,3,,,,,,,,,,,
Cjtheguardian,Brandywine Creek State Park,Main,2023-05-07 12:41,55,0,4,2,2,3,4,3,3,3,3,4,3,4,3,2,3,3,3,3,,,,,,,,,,,
Alex,Brandywine Creek State Park,Main,2023-05-07 12:41,57,2,4,3,3,3,4,3,3,2,4,3,4,3,3,3,3,3,3,3,,,,,,,,,,,
Par,Bellevue State Park,Short Tees & Baskets,2023-05-07 10:53,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Patchwah,Bellevue State Park,Short Tees & Baskets,2023-05-07 10:53,51,-3,3,3,3,3,3,4,3,2,3,3,3,3,2,3,3,3,2,2,,,,,,,,,,,
Cjtheguardian,Bellevue State Park,Short Tees & Baskets,2023-05-07 10:53,57,3,3,3,3,3,2,3,2,3,3,7,3,3,4,3,3,3,3,3,,,,,,,,,,,
Alex,Bellevue State Park,Short Tees & Baskets,2023-05-07 10:53,58,4,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,5,,,,,,,,,,,
Par,Broken Chains,Classic,2023-05-06 18:06,58,,3,4,3,3,4,3,3,4,3,3,3,3,3,3,4,3,3,3,,,,,,,,,,,
Patchwah,Broken Chains,Classic,2023-05-06 18:06,57,-1,2,4,3,2,5,3,3,5,3,3,2,3,3,2,4,3,3,4,,,,,,,,,,,
Cjtheguardian,Broken Chains,Classic,2023-05-06 18:06,64,6,3,6,3,4,5,3,4,4,4,3,3,3,4,3,4,2,3,3,,,,,,,,,,,
Alex,Broken Chains,Classic,2023-05-06 18:06,69,11,3,5,4,3,4,3,2,5,6,3,4,6,4,3,4,4,3,3,,,,,,,,,,,
Par,Iron Hill,White to Gold,2023-05-06 15:01,68,,4,3,4,4,5,4,3,5,3,4,4,3,3,3,3,4,5,4,,,,,,,,,,,
Patchwah,Iron Hill,White to Gold,2023-05-06 15:01,78,10,4,2,5,4,7,4,3,5,3,5,5,5,4,3,4,4,6,5,,,,,,,,,,,
Cjtheguardian,Iron Hill,White to Gold,2023-05-06 15:01,80,12,5,3,5,3,6,7,4,5,4,5,4,4,4,3,3,4,5,6,,,,,,,,,,,
Alex,Iron Hill,White to Gold,2023-05-06 15:01,80,12,5,3,5,5,6,5,3,6,3,4,4,3,5,2,4,6,6,5,,,,,,,,,,,
Par,White Clay Creek State Park,Main,2023-05-06 12:10,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Patchwah,White Clay Creek State Park,Main,2023-05-06 12:10,56,2,3,3,3,3,4,3,3,4,3,4,3,3,3,3,3,2,3,3,,,,,,,,,,,
Cjtheguardian,White Clay Creek State Park,Main,2023-05-06 12:10,55,1,3,3,5,3,2,3,3,3,3,4,3,3,3,3,3,2,4,2,,,,,,,,,,,
Alex,White Clay Creek State Park,Main,2023-05-06 12:10,63,9,5,3,3,3,3,4,3,3,4,3,4,4,3,4,4,4,3,3,,,,,,,,,,,
Par,Coyote Point at Lake Casitas,Main,2023-04-27 20:52,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Patchwah,Coyote Point at Lake Casitas,Main,2023-04-27 20:52,58,4,3,3,4,3,3,3,4,4,2,3,4,3,2,3,4,3,3,4,,,,,,,,,,,
Cjtheguardian,Coyote Point at Lake Casitas,Main,2023-04-27 20:52,57,3,2,3,3,3,3,3,3,4,3,4,3,2,4,4,3,4,3,3,,,,,,,,,,,
Par,Coyote Point at Lake Casitas,Main,2023-04-26 19:32,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Conor Fallon + Tanner Carothers,Coyote Point at Lake Casitas,Main,2023-04-26 19:32,44,-10,3,2,3,2,2,2,3,3,2,2,2,2,3,2,3,3,2,3,,,,,,,,,,,
Tyler Flyer + Mike Gonzalez,Coyote Point at Lake Casitas,Main,2023-04-26 19:32,42,-12,2,2,2,3,2,2,3,2,2,2,3,2,2,2,3,3,3,2,,,,,,,,,,,
Par,Elephant Rock,Main,2023-04-23 20:57,36,,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,
Cjtheguardian,Elephant Rock,Main,2023-04-23 20:57,36,0,3,4,2,2,3,3,3,3,3,3,4,3,,,,,,,,,,,,,,,,,
Patchwah,Elephant Rock,Main,2023-04-23 20:57,40,4,3,4,2,3,4,4,3,4,3,4,3,3,,,,,,,,,,,,,,,,,
Par,Oak Grove [Hahamongna Park],Spring Series 2023,2023-04-23 18:05,66,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
Cjtheguardian,Oak Grove [Hahamongna Park],Spring Series 2023,2023-04-23 18:05,68,2,3,4,4,2,3,3,2,3,3,3,3,3,4,2,3,3,3,4,3,4,3,3,,,,,,,
Patchwah,Oak Grove [Hahamongna Park],Spring Series 2023,2023-04-23 18:05,72,6,4,3,4,3,4,2,3,3,4,4,3,3,3,2,3,3,3,4,3,5,3,3,,,,,,,
Par,Prado Regional Park,Main,2023-04-23 14:30,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Cjtheguardian,Prado Regional Park,Main,2023-04-23 14:30,53,-1,2,3,3,3,3,4,3,2,3,3,2,3,3,3,4,3,3,3,,,,,,,,,,,
Patchwah,Prado Regional Park,Main,2023-04-23 14:30,61,7,3,3,3,4,3,3,4,3,3,4,3,4,3,3,4,4,3,4,,,,,,,,,,,
Par,Colton Golf Course,Main,2023-04-22 18:59,62,,4,5,3,3,3,3,3,4,3,3,3,4,3,3,5,3,3,4,,,,,,,,,,,
Cjtheguardian,Colton Golf Course,Main,2023-04-22 18:59,64,2,4,4,4,3,3,3,4,5,3,3,3,4,3,4,4,3,3,4,,,,,,,,,,,
Patchwah,Colton Golf Course,Main,2023-04-22 18:59,71,9,4,5,3,2,3,4,4,5,5,3,3,5,4,4,7,3,3,4,,,,,,,,,,,
Par,Martha McLean Anza-Narrows DGC,Main,2023-04-22 15:17,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Cjtheguardian,Martha McLean Anza-Narrows DGC,Main,2023-04-22 15:17,60,6,4,3,3,3,3,5,4,3,5,3,3,3,3,3,5,3,2,2,,,,,,,,,,,
Patchwah,Martha McLean Anza-Narrows DGC,Main,2023-04-22 15:17,57,3,3,3,2,3,3,4,3,3,4,3,4,3,3,3,3,3,4,3,,,,,,,,,,,
Par,Coyote Point at Lake Casitas,Main,2023-04-16 16:47,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Patchwah,Coyote Point at Lake Casitas,Main,2023-04-16 16:47,55,1,2,2,2,3,3,2,4,5,3,2,3,3,3,4,5,3,2,4,,,,,,,,,,,
Cjtheguardian,Coyote Point at Lake Casitas,Main,2023-04-16 16:47,60,6,3,3,3,4,3,3,3,3,4,5,2,3,3,4,4,3,3,4,,,,,,,,,,,
Ryan Haley,Coyote Point at Lake Casitas,Main,2023-04-16 16:47,57,3,3,2,3,3,3,3,4,3,2,3,4,3,4,2,4,5,3,3,,,,,,,,,,,
Par,Coyote Point at Lake Casitas,Main,2023-04-12 19:28,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Matt Bando + Jason Wilson,Coyote Point at Lake Casitas,Main,2023-04-12 19:28,45,-9,2,3,2,3,2,2,3,3,2,2,2,2,3,3,3,3,2,3,,,,,,,,,,,
Tanner Cobb + Kevin guest,Coyote Point at Lake Casitas,Main,2023-04-12 19:28,48,-6,3,2,2,3,2,3,3,3,2,3,3,2,3,2,3,3,3,3,,,,,,,,,,,
Joseph Garibay + Pete Walsh,Coyote Point at Lake Casitas,Main,2023-04-12 19:28,49,-5,3,2,3,3,3,3,3,3,2,3,2,2,3,3,3,3,2,3,,,,,,,,,,,
Conor Fallon,Coyote Point at Lake Casitas,Main,2023-04-12 19:28,57,3,3,2,4,3,3,3,4,3,3,4,3,2,3,3,4,3,3,4,,,,,,,,,,,
Par,Mill Pond Disc Golf Course,Main,2023-04-10 12:27,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Patchwah,Mill Pond Disc Golf Course,Main,2023-04-10 12:27,60,6,4,4,4,3,3,3,3,4,3,3,3,3,3,3,4,3,3,4,,,,,,,,,,,
Cjtheguardian,Mill Pond Disc Golf Course,Main,2023-04-10 12:27,48,-6,3,3,2,3,2,3,2,3,3,3,3,3,3,2,2,2,3,3,,,,,,,,,,,
Par,Guerrilla Grounds,Main,2023-04-08 17:35,55,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,,,,,,,,,,,
Cjtheguardian,Guerrilla Grounds,Main,2023-04-08 17:35,64,9,3,3,4,4,3,5,3,2,4,4,4,3,3,4,4,3,4,4,,,,,,,,,,,
Patchwah,Guerrilla Grounds,Main,2023-04-08 17:35,62,7,3,3,3,3,3,5,3,4,5,5,4,3,2,4,3,3,3,3,,,,,,,,,,,
Par,Coyote Point at Lake Casitas,Main,2023-04-05 19:17,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Jason Wilson + Mario Porras,Coyote Point at Lake Casitas,Main,2023-04-05 19:17,50,-4,3,2,3,3,3,2,3,3,2,3,2,3,3,3,3,3,3,3,,,,,,,,,,,
Conor Fallon + Tyler Flyer,Coyote Point at Lake Casitas,Main,2023-04-05 19:17,48,-6,3,2,2,2,3,2,3,3,2,3,4,2,3,2,4,3,2,3,,,,,,,,,,,
Par,Elings Park,Main,2023-04-02 19:50,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,
Patchwah,Elings Park,Main,2023-04-02 19:50,23,-4,2,2,3,3,3,2,3,2,3,,,,,,,,,,,,,,,,,,,,
Cjtheguardian,Elings Park,Main,2023-04-02 19:50,24,-3,3,2,3,3,3,2,2,4,2,,,,,,,,,,,,,,,,,,,,
Par,Elings Park,Main,2023-04-02 18:29,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,
Patchwah,Elings Park,Main,2023-04-02 18:29,22,-5,2,2,2,3,3,2,3,3,2,,,,,,,,,,,,,,,,,,,,
Cjtheguardian,Elings Park,Main,2023-04-02 18:29,22,-5,2,2,3,3,2,3,2,3,2,,,,,,,,,,,,,,,,,,,,
Par,Elings Park,Main,2023-04-02 17:21,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,
Patchwah,Elings Park,Main,2023-04-02 17:21,24,-3,2,3,2,3,2,2,3,4,3,,,,,,,,,,,,,,,,,,,,
Cjtheguardian,Elings Park,Main,2023-04-02 17:21,24,-3,3,2,3,3,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,
Par,Coyote Point at Lake Casitas,Main,2023-04-01 16:46,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Patchwah,Coyote Point at Lake Casitas,Main,2023-04-01 16:46,55,1,3,3,2,3,2,2,4,3,2,4,3,3,3,3,4,5,3,3,,,,,,,,,,,
Par,Coyote Point at Lake Casitas,Main,2023-03-27 20:08,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Patchwah,Coyote Point at Lake Casitas,Main,2023-03-27 20:08,58,4,3,3,2,4,3,3,4,2,3,5,3,3,4,4,4,3,2,3,,,,,,,,,,,
Cjtheguardian,Coyote Point at Lake Casitas,Main,2023-03-27 20:08,61,7,4,3,3,4,3,3,5,3,3,3,4,2,3,5,3,3,3,4,,,,,,,,,,,
Par,Coyote Point at Lake Casitas,Main,2023-03-20 20:09,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Patchwah,Coyote Point at Lake Casitas,Main,2023-03-20 20:09,56,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,2,3,,,,,,,,,,,
Cjtheguardian,Coyote Point at Lake Casitas,Main,2023-03-20 20:09,55,1,4,3,2,3,3,3,3,3,3,3,3,2,3,3,4,4,3,3,,,,,,,,,,,
Par,Matilija Middle School,Main,2023-03-17 00:01,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,
Rapid Fire,Matilija Middle School,Main,2023-03-17 00:01,24,-3,2,2,3,2,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,
Dukin,Matilija Middle School,Main,2023-03-17 00:01,24,-3,2,4,3,2,3,3,3,2,2,,,,,,,,,,,,,,,,,,,,
Puca,Matilija Middle School,Main,2023-03-17 00:01,25,-2,2,3,3,3,3,3,3,2,3,,,,,,,,,,,,,,,,,,,,
Team Ramrod,Matilija Middle School,Main,2023-03-17 00:01,23,-4,2,2,3,2,3,3,3,3,2,,,,,,,,,,,,,,,,,,,,
Par,Matilija Middle School,Main,2023-03-16 22:46,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,
Patrick And Luca,Matilija Middle School,Main,2023-03-16 22:46,23,-4,3,2,2,2,3,3,3,3,2,,,,,,,,,,,,,,,,,,,,
Duke And Brand,Matilija Middle School,Main,2023-03-16 22:46,21,-6,2,2,3,2,2,3,3,2,2,,,,,,,,,,,,,,,,,,,,
Conor And Patdown,Matilija Middle School,Main,2023-03-16 22:46,22,-5,2,2,3,2,2,2,3,3,3,,,,,,,,,,,,,,,,,,,,
Reza And Adrian,Matilija Middle School,Main,2023-03-16 22:46,19,-8,2,2,2,2,2,2,3,2,2,,,,,,,,,,,,,,,,,,,,
Par,Coyote Point at Lake Casitas,Main,2023-03-12 12:09,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Conor Fallon,Coyote Point at Lake Casitas,Main,2023-03-12 12:09,56,2,3,3,3,3,3,3,3,2,4,4,4,3,2,3,5,3,2,3,,,,,,,,,,,
Tom Rogers,Coyote Point at Lake Casitas,Main,2023-03-12 12:09,54,0,4,3,3,2,3,3,3,4,3,2,3,3,3,3,3,3,3,3,,,,,,,,,,,
Mike Hilles,Coyote Point at Lake Casitas,Main,2023-03-12 12:09,53,-1,3,3,4,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Josh Fink,Coyote Point at Lake Casitas,Main,2023-03-12 12:09,53,-1,3,3,3,2,3,2,3,2,3,3,2,3,5,3,3,5,2,3,,,,,,,,,,,
Jason Wilson,Coyote Point at Lake Casitas,Main,2023-03-12 12:09,51,-3,3,3,4,2,2,3,4,3,3,3,2,3,3,2,3,3,2,3,,,,,,,,,,,
Par,Rabbit Flats,Main,2023-03-11 18:16,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Cjtheguardian,Rabbit Flats,Main,2023-03-11 18:16,60,6,3,4,4,5,3,3,3,2,3,3,3,4,4,3,5,3,2,3,,,,,,,,,,,
Patchwah,Rabbit Flats,Main,2023-03-11 18:16,57,3,2,3,3,3,3,3,3,3,4,3,3,3,3,4,5,3,3,3,,,,,,,,,,,
Par,Rabbit Flats,Reds,2023-03-11 17:25,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,
Cjtheguardian,Rabbit Flats,Reds,2023-03-11 17:25,24,-3,2,2,4,3,3,3,3,2,2,,,,,,,,,,,,,,,,,,,,
Patchwah,Rabbit Flats,Reds,2023-03-11 17:25,25,-2,2,3,2,3,3,4,3,3,2,,,,,,,,,,,,,,,,,,,,
Par,Coyote Point at Lake Casitas,Fundraiser 2023,2023-03-04 13:11,60,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,
Conor Fallon,Coyote Point at Lake Casitas,Fundraiser 2023,2023-03-04 13:11,64,4,3,3,4,4,3,3,3,2,5,3,3,3,4,3,4,3,3,3,2,3,,,,,,,,,
Reza Farinpour,Coyote Point at Lake Casitas,Fundraiser 2023,2023-03-04 13:11,70,10,4,4,3,3,4,3,4,3,5,2,5,3,3,3,4,3,3,4,4,3,,,,,,,,,
Patrick McInerney ,Coyote Point at Lake Casitas,Fundraiser 2023,2023-03-04 13:11,77,17,4,4,4,4,3,3,4,5,4,2,4,4,3,5,5,4,3,3,4,5,,,,,,,,,
Peter L,Coyote Point at Lake Casitas,Fundraiser 2023,2023-03-04 13:11,66,6,3,4,5,3,3,3,3,3,4,3,4,3,3,4,3,3,3,3,3,3,,,,,,,,,
Joseph Maugeri,Coyote Point at Lake Casitas,Fundraiser 2023,2023-03-04 13:11,63,3,2,3,3,2,3,4,3,3,3,3,4,3,2,3,5,3,3,3,4,4,,,,,,,,,
Par,Coyote Point at Lake Casitas,Main,2023-02-19 16:37,55,,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Patchwah,Coyote Point at Lake Casitas,Main,2023-02-19 16:37,61,6,3,4,4,4,2,3,4,3,3,3,4,4,3,3,4,3,4,3,,,,,,,,,,,
Cjtheguardian,Coyote Point at Lake Casitas,Main,2023-02-19 16:37,66,11,3,4,4,3,3,3,5,3,4,4,3,3,4,4,4,4,3,5,,,,,,,,,,,
Par,Coyote Point at Lake Casitas,Main,2023-02-18 15:39,55,,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Cjtheguardian,Coyote Point at Lake Casitas,Main,2023-02-18 15:39,61,6,3,3,4,3,4,3,4,2,2,3,4,4,4,5,4,3,3,3,,,,,,,,,,,
Bando,Coyote Point at Lake Casitas,Main,2023-02-18 15:39,58,3,3,3,4,4,2,3,5,2,3,3,3,2,4,3,4,4,2,4,,,,,,,,,,,
MountainShark ,Coyote Point at Lake Casitas,Main,2023-02-18 15:39,59,4,3,4,5,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,,,,,,,,,,,
Par,Cachuma Lake,Main,2023-02-12 17:52,57,,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,4,3,,,,,,,,,,,
Patchwah,Cachuma Lake,Main,2023-02-12 17:52,71,14,4,3,3,3,4,3,3,4,3,5,4,3,8,6,3,4,4,4,,,,,,,,,,,
Cjtheguardian,Cachuma Lake,Main,2023-02-12 17:52,64,7,3,4,3,4,3,3,4,2,3,3,6,3,5,4,3,3,4,4,,,,,,,,,,,
Par,Mohawk,Main,2023-02-12 15:53,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Cjtheguardian,Mohawk,Main,2023-02-12 15:53,58,4,4,3,3,3,3,4,3,3,5,3,3,3,2,2,4,3,3,4,,,,,,,,,,,
Patchwah,Mohawk,Main,2023-02-12 15:53,58,4,4,3,3,3,3,3,4,3,4,2,3,3,3,3,4,3,4,3,,,,,,,,,,,
Par,Coyote Point at Lake Casitas,Main,2023-02-11 17:09,55,,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Patchwah,Coyote Point at Lake Casitas,Main,2023-02-11 17:09,58,3,3,4,4,4,3,2,5,2,3,1,4,3,4,3,4,3,3,3,,,,,,,,,,,
Cjtheguardian,Coyote Point at Lake Casitas,Main,2023-02-11 17:09,66,11,3,3,4,3,2,3,8,3,3,6,3,3,4,3,3,4,2,6,,,,,,,,,,,
Par,Coyote Point at Lake Casitas,Main,2023-02-11 13:08,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Conor Fallon,Coyote Point at Lake Casitas,Main,2023-02-11 13:08,59,5,3,3,3,2,4,3,4,3,2,4,3,3,4,3,5,5,2,3,,,,,,,,,,,
Juan Smith,Coyote Point at Lake Casitas,Main,2023-02-11 13:08,63,9,3,4,5,3,3,4,5,3,3,4,2,4,4,3,4,2,4,3,,,,,,,,,,,
Jon Geue,Coyote Point at Lake Casitas,Main,2023-02-11 13:08,59,5,3,5,4,3,3,3,4,2,2,3,4,3,3,3,4,3,3,4,,,,,,,,,,,
Par,Matilija Middle School,Main,2023-02-02 23:20,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,
Flinty,Matilija Middle School,Main,2023-02-02 23:20,21,-6,3,2,2,2,2,2,3,2,3,,,,,,,,,,,,,,,,,,,,
Bando,Matilija Middle School,Main,2023-02-02 23:20,23,-4,2,2,3,2,2,3,3,3,3,,,,,,,,,,,,,,,,,,,,
Davos,Matilija Middle School,Main,2023-02-02 23:20,28,1,3,4,3,3,3,2,4,3,3,,,,,,,,,,,,,,,,,,,,
Par,Matilija Middle School,Main,2023-02-02 21:54,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,
Bando,Matilija Middle School,Main,2023-02-02 21:54,26,-1,2,4,3,2,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,
Flinty,Matilija Middle School,Main,2023-02-02 21:54,21,-6,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,
Davos,Matilija Middle School,Main,2023-02-02 21:54,26,-1,3,2,3,2,5,3,3,2,3,,,,,,,,,,,,,,,,,,,,
Par,Coyote Point at Lake Casitas,Main,2023-01-28 14:37,55,,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,,,,,,,,,,,
Patchwah,Coyote Point at Lake Casitas,Main,2023-01-28 14:37,58,3,3,3,3,4,3,3,4,3,3,2,4,3,4,4,4,3,2,3,,,,,,,,,,,
Cjtheguardian,Coyote Point at Lake Casitas,Main,2023-01-28 14:37,61,6,4,3,3,3,3,3,3,3,4,3,2,3,5,4,4,4,3,4,,,,,,,,,,,
Par,Coyote Point at Lake Casitas,Main,2023-01-21 17:36,55,,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,,,,,,,,,,,
Cjtheguardian,Coyote Point at Lake Casitas,Main,2023-01-21 17:36,62,7,3,4,4,3,3,3,3,3,3,3,5,4,5,3,3,3,3,4,,,,,,,,,,,
Patchwah,Coyote Point at Lake Casitas,Main,2023-01-21 17:36,57,2,3,3,3,4,2,2,5,3,3,3,3,3,4,3,4,3,3,3,,,,,,,,,,,
Par,Sylmar [Veterans Park],2022 End of year layout,2023-01-08 17:24,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Patchwah,Sylmar [Veterans Park],2022 End of year layout,2023-01-08 17:24,60,6,3,4,3,3,3,3,4,3,3,4,3,3,3,3,3,4,3,5,,,,,,,,,,,
Cjtheguardian,Sylmar [Veterans Park],2022 End of year layout,2023-01-08 17:24,55,1,2,3,3,3,3,3,3,4,4,3,2,3,4,2,3,3,3,4,,,,,,,,,,,
Par,Wolf Hill,Normal Course,2023-01-07 13:12,55,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,,,,,,,,,,,
Cjtheguardian,Wolf Hill,Normal Course,2023-01-07 13:12,55,0,3,3,3,2,3,4,3,3,3,3,4,3,2,3,3,4,2,4,,,,,,,,,,,
nowhereman,Wolf Hill,Normal Course,2023-01-07 13:12,80,25,4,5,4,4,4,4,5,5,4,4,5,4,3,6,3,7,5,4,,,,,,,,,,,
Par,Wolf Hill,Normal Course,2023-01-07 12:15,55,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,,,,,,,,,,,
Cjtheguardian,Wolf Hill,Normal Course,2023-01-07 12:15,59,4,3,2,3,3,3,3,3,3,3,3,5,4,2,3,3,5,4,4,,,,,,,,,,,
nowhereman,Wolf Hill,Normal Course,2023-01-07 12:15,76,21,4,4,3,4,5,5,4,4,3,4,6,4,5,4,3,6,3,5,,,,,,,,,,,
Par,Wolf Hill,Normal Course,2023-01-02 15:33,55,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,,,,,,,,,,,
Cjtheguardian,Wolf Hill,Normal Course,2023-01-02 15:33,53,-2,3,2,3,2,3,3,3,3,3,4,4,3,2,2,3,4,3,3,,,,,,,,,,,
Par,Wolf Hill,Normal Course,2023-01-02 15:21,55,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,,,,,,,,,,,
